1: France, 0, 10;
2: France, 1, 10;
3: France, 2, 10; France, 1, 4;
4: France, 2, 10; Spain, 3, 10;
5: Spain, 3, 20; France, 2, 4;
6: Spain, 3, 14; France, 5, 10;
3654: Italy, 171, 298; Italy, 50, 254; Spain, 125, 230;
3655: Italy, 171, 298; Italy, 50, 254; Spain, 125, 230;
3656: Italy, 171, 298; Italy, 50, 254; Spain, 125, 230;
3657: Italy, 171, 298; Italy, 50, 254; Spain, 125, 230;
3658: Italy, 171, 298; Italy, 50, 254; Spain, 125, 230;
3659: Italy, 171, 298; Italy, 50, 254; Spain, 125, 230;
3660: Italy, 171, 298; Italy, 50, 254; Spain, 125, 230;
3661: Italy, 171, 308; Italy, 50, 254; Spain, 125, 230;
3662: Italy, 171, 308; Italy, 50, 254; Spain, 125, 230;
3663: Italy, 171, 308; Italy, 50, 254; Spain, 125, 230;
3664: Italy, 171, 308; Italy, 50, 254; Spain, 125, 230;
3665: Italy, 171, 318; Italy, 50, 254; Spain, 125, 230;
3666: Italy, 171, 314; Italy, 50, 254; Spain, 125, 230;
3667: Italy, 171, 314; Italy, 50, 254; Spain, 125, 230;
3668: Italy, 171, 314; Italy, 50, 254; Spain, 125, 230;
3669: Italy, 171, 314; Italy, 50, 254; Spain, 125, 230;
3670: Italy, 171, 314; Italy, 50, 254; Spain, 125, 230;
3671: Italy, 171, 314; Italy, 50, 254; Spain, 125, 230;
3672: Italy, 171, 314; Italy, 50, 254; Spain, 125, 230;
3673: Italy, 171, 314; Italy, 50, 254; Spain, 125, 230;
3674: Italy, 171, 314; Italy, 50, 254; Spain, 125, 230;
3675: Italy, 171, 314; Italy, 50, 254; Spain, 125, 230;
3676: Italy, 171, 314; Italy, 50, 254; Spain, 125, 230;
3677: Italy, 171, 314; Italy, 50, 254; Spain, 125, 230;
3678: Italy, 171, 314; Italy, 50, 254; France, 99, 238;
3679: Italy, 171, 314; Italy, 50, 254; France, 99, 238;
3680: Italy, 171, 314; Italy, 50, 254; France, 99, 238;
3681: Italy, 171, 314; Italy, 50, 254; France, 99, 238;
3682: Italy, 171, 314; Italy, 50, 254; France, 99, 238;
3683: Italy, 171, 314; Italy, 50, 254; France, 99, 238;
3684: Italy, 171, 314; Italy, 50, 254; France, 99, 238;
3685: Italy, 171, 314; Italy, 50, 254; France, 99, 238;
3686: Italy, 171, 314; Italy, 50, 254; France, 99, 238;
3687: Italy, 171, 308; Italy, 50, 254; France, 99, 238;
3688: Italy, 171, 308; Italy, 50, 254; France, 99, 238;
3689: Italy, 171, 308; Italy, 50, 254; France, 99, 238;
3690: Italy, 171, 318; Italy, 50, 254; France, 99, 238;
3691: Italy, 171, 318; Italy, 50, 254; France, 99, 238;
3692: Italy, 171, 318; Italy, 50, 254; France, 99, 238;
3693: Italy, 171, 318; Italy, 50, 254; France, 99, 238;
3694: Italy, 171, 318; Italy, 50, 254; France, 99, 238;
3695: Italy, 171, 318; Italy, 50, 254; France, 99, 238;
3696: Italy, 171, 318; Italy, 50, 254; France, 99, 238;
3697: Italy, 171, 318; Italy, 50, 254; France, 99, 238;
3698: Italy, 171, 318; Italy, 50, 254; France, 99, 238;
3699: Italy, 171, 318; Italy, 50, 254; France, 99, 238;
3700: Italy, 171, 318; Italy, 50, 254; France, 99, 238;
3701: Italy, 171, 318; Italy, 50, 254; France, 99, 238;
3702: Italy, 171, 314; Italy, 50, 254; France, 99, 238;
3703: Italy, 171, 314; Italy, 50, 254; France, 99, 238;
3704: Italy, 171, 314; Italy, 50, 254; France, 99, 238;
3705: Italy, 171, 314; Italy, 50, 254; France, 99, 238;
3706: Italy, 171, 314; Italy, 50, 254; France, 99, 238;
3707: Italy, 171, 314; Italy, 50, 254; France, 99, 238;
3708: Italy, 171, 314; Italy, 50, 254; France, 99, 238;
3709: Italy, 171, 314; Italy, 50, 254; France, 99, 238;
3710: Italy, 171, 314; Italy, 50, 254; France, 99, 238;
3711: Italy, 171, 314; Italy, 50, 254; France, 99, 238;
3712: Italy, 171, 314; Italy, 50, 254; France, 99, 238;
3713: Italy, 171, 314; Italy, 50, 254; France, 99, 238;
3714: Italy, 171, 314; Italy, 50, 254; France, 99, 238;
3715: Italy, 171, 314; Italy, 50, 254; France, 99, 238;
3716: Italy, 171, 314; Italy, 50, 254; France, 99, 238;
3717: Italy, 171, 314; Italy, 50, 254; France, 99, 238;
3718: Italy, 171, 314; Italy, 50, 254; France, 99, 238;
3719: Italy, 171, 314; Italy, 50, 254; France, 99, 238;
3720: Italy, 171, 314; Italy, 50, 254; France, 99, 238;
3721: Italy, 171, 314; Italy, 50, 254; France, 99, 238;
3722: Italy, 171, 314; Italy, 50, 254; France, 99, 248;
3723: Italy, 171, 314; France, 99, 258; Italy, 50, 254;
3724: Italy, 171, 314; France, 99, 258; Italy, 50, 254;
3725: Italy, 171, 314; France, 99, 258; Italy, 50, 254;
3726: Italy, 171, 314; France, 99, 258; Italy, 50, 254;
3727: Italy, 171, 314; Italy, 50, 254; France, 99, 254;
3728: Italy, 171, 314; Italy, 50, 254; France, 99, 254;
3729: Italy, 171, 314; Italy, 50, 254; France, 99, 254;
3730: Italy, 171, 314; Italy, 50, 254; France, 99, 254;
3731: Italy, 171, 314; Italy, 50, 254; France, 99, 254;
3732: Italy, 171, 314; Italy, 50, 254; France, 99, 254;
3733: Italy, 171, 314; Italy, 50, 254; France, 99, 254;
3734: Italy, 171, 314; Italy, 50, 254; France, 99, 254;
3735: Italy, 171, 314; Italy, 50, 254; France, 99, 254;
3736: Italy, 171, 314; Italy, 50, 254; France, 99, 254;
3737: Italy, 171, 314; France, 99, 254; Italy, 50, 248;
3738: Italy, 171, 314; Italy, 50, 248; France, 99, 248;
3739: Italy, 171, 314; Italy, 50, 248; France, 99, 248;
3740: Italy, 171, 314; Italy, 50, 248; France, 99, 248;
3741: Italy, 171, 314; Italy, 50, 248; France, 99, 248;
3742: Italy, 171, 314; Italy, 50, 248; France, 99, 248;
3743: Italy, 171, 314; Italy, 50, 248; France, 99, 248;
3744: Italy, 171, 314; Italy, 50, 248; France, 99, 248;
3745: Italy, 171, 314; Italy, 50, 248; France, 99, 248;
3746: Italy, 171, 314; Italy, 50, 248; France, 99, 248;
3747: Italy, 171, 314; Italy, 50, 248; France, 99, 248;
3748: Italy, 171, 308; Italy, 50, 248; France, 99, 248;
3749: Italy, 171, 308; Italy, 50, 248; France, 99, 248;
3750: Italy, 171, 308; Italy, 50, 258; France, 99, 248;
3751: Italy, 171, 308; Italy, 50, 258; France, 99, 248;
3752: Italy, 171, 308; Italy, 50, 258; France, 99, 248;
3753: Italy, 171, 308; Italy, 50, 258; France, 99, 248;
3754: Italy, 171, 308; Italy, 50, 258; France, 99, 248;
3755: Italy, 171, 308; Italy, 50, 258; France, 99, 248;
3756: Italy, 171, 308; Italy, 50, 258; France, 99, 248;
3757: Italy, 171, 308; Italy, 50, 258; France, 99, 248;
3758: Italy, 171, 308; Italy, 50, 258; France, 99, 248;
3759: Italy, 171, 308; Italy, 50, 258; France, 99, 248;
3760: Italy, 171, 308; Italy, 50, 268; France, 99, 248;
3761: Italy, 171, 308; Italy, 50, 268; France, 99, 248;
3762: Italy, 171, 308; Italy, 50, 268; France, 99, 248;
3763: Italy, 171, 308; Italy, 50, 268; France, 99, 248;
3764: Italy, 171, 308; Italy, 50, 268; France, 99, 248;
3765: Italy, 171, 308; Italy, 50, 268; France, 99, 248;
3766: Italy, 171, 308; Italy, 50, 268; France, 99, 248;
3767: Italy, 171, 308; Italy, 50, 268; France, 99, 248;
3768: Italy, 171, 308; Italy, 50, 268; France, 99, 248;
3769: Italy, 171, 308; Italy, 50, 268; France, 99, 248;
3770: Italy, 171, 308; Italy, 50, 268; France, 99, 248;
3771: Italy, 171, 308; Italy, 50, 268; France, 99, 248;
3772: Italy, 171, 308; Italy, 50, 268; France, 99, 248;
3773: Italy, 171, 308; Italy, 50, 268; France, 99, 248;
3774: Italy, 171, 308; Italy, 50, 268; France, 99, 258;
3775: Italy, 171, 308; Italy, 50, 268; France, 99, 268;
3776: Italy, 171, 308; Italy, 50, 268; France, 99, 268;
3777: Italy, 171, 308; Italy, 50, 268; France, 99, 268;
3778: Italy, 171, 304; Italy, 50, 268; France, 99, 268;
3779: Italy, 171, 304; Italy, 50, 268; France, 99, 268;
3780: Italy, 171, 304; Italy, 50, 268; France, 99, 268;
3781: Italy, 171, 304; Italy, 50, 268; France, 99, 268;
3782: Italy, 171, 304; Italy, 50, 268; France, 99, 268;
3783: Italy, 171, 304; Italy, 50, 268; France, 99, 268;
3784: Italy, 171, 304; Italy, 50, 268; France, 99, 268;
3785: Italy, 171, 304; Italy, 50, 268; France, 99, 268;
3786: Italy, 171, 304; Italy, 50, 268; France, 99, 268;
3787: Italy, 171, 304; France, 99, 268; Italy, 50, 262;
3788: Italy, 171, 304; France, 99, 268; Italy, 50, 262;
3789: Italy, 171, 304; France, 99, 268; Italy, 50, 262;
3790: Italy, 171, 304; France, 99, 268; Italy, 50, 262;
3791: Italy, 171, 304; France, 99, 268; Italy, 50, 262;
3792: Italy, 171, 304; France, 99, 268; Italy, 50, 262;
3793: Italy, 171, 304; Italy, 50, 272; France, 99, 268;
3794: Italy, 171, 304; Italy, 50, 272; France, 99, 268;
3795: Italy, 171, 304; Italy, 50, 272; France, 99, 268;
3796: Italy, 171, 304; Italy, 50, 272; France, 99, 268;
3797: Italy, 171, 304; Italy, 50, 272; France, 99, 268;
3798: Italy, 171, 304; Italy, 50, 272; France, 99, 268;
3799: Italy, 171, 304; France, 99, 278; Italy, 50, 272;
3800: Italy, 171, 304; France, 99, 278; Italy, 50, 272;
3801: Italy, 171, 304; France, 99, 278; Italy, 50, 272;
3802: Italy, 171, 304; France, 99, 278; Italy, 50, 272;
3803: Italy, 171, 304; France, 99, 278; Italy, 50, 272;
3804: Italy, 171, 304; France, 99, 278; Italy, 50, 272;
3805: Italy, 171, 304; France, 99, 278; Italy, 50, 272;
3806: Italy, 171, 304; France, 99, 278; Italy, 50, 272;
3807: Italy, 171, 298; France, 99, 278; Italy, 50, 272;
3808: Italy, 171, 298; France, 99, 278; Italy, 50, 272;
3809: Italy, 171, 298; France, 99, 278; Italy, 50, 272;
3810: Italy, 171, 298; France, 99, 278; Italy, 50, 272;
3811: Italy, 171, 298; France, 99, 288; Italy, 50, 272;
3812: Italy, 171, 298; France, 99, 288; Italy, 50, 272;
3813: Italy, 171, 298; France, 99, 288; Italy, 50, 272;
3814: Italy, 171, 298; France, 99, 288; Italy, 50, 272;
3815: Italy, 171, 298; France, 99, 288; Italy, 50, 272;
3816: Italy, 171, 298; France, 99, 288; Italy, 50, 272;
3817: Italy, 171, 298; France, 99, 288; Italy, 50, 272;
3818: Italy, 171, 298; France, 99, 288; Italy, 50, 272;
3819: Italy, 171, 298; France, 99, 288; Italy, 50, 282;
3820: Italy, 171, 298; France, 99, 288; Italy, 50, 282;
3821: Italy, 171, 298; France, 99, 288; Italy, 50, 282;
3822: Italy, 171, 298; France, 99, 288; Italy, 50, 282;
3823: Italy, 171, 298; France, 99, 288; Italy, 50, 282;
3824: Italy, 171, 298; France, 99, 288; Italy, 50, 282;
3825: Italy, 171, 298; France, 99, 288; Italy, 50, 282;
3826: Italy, 171, 298; France, 99, 288; Italy, 50, 282;
3827: Italy, 171, 298; France, 99, 288; Italy, 50, 282;
3828: Italy, 171, 298; France, 99, 288; Italy, 50, 282;
3829: Italy, 171, 298; France, 99, 288; Italy, 50, 282;
3830: Italy, 171, 298; France, 99, 288; Italy, 50, 282;
3831: Italy, 171, 298; France, 99, 288; Italy, 50, 282;
3832: Italy, 171, 298; France, 99, 288; Italy, 50, 282;
3833: Italy, 171, 298; France, 99, 288; Italy, 50, 282;
3834: Italy, 171, 298; France, 99, 288; Italy, 50, 282;
3835: Italy, 171, 298; France, 99, 288; Italy, 50, 276;
3836: Italy, 171, 298; France, 99, 288; Italy, 50, 276;
3837: Italy, 171, 298; France, 99, 288; Italy, 50, 276;
3838: Italy, 171, 292; France, 99, 288; Italy, 50, 276;
3839: Italy, 171, 292; France, 99, 288; Italy, 50, 270;
3840: Italy, 171, 292; France, 99, 288; Italy, 50, 270;
3841: Italy, 171, 292; France, 99, 288; Italy, 50, 270;
3842: Italy, 171, 292; France, 99, 288; Italy, 50, 270;
3843: Italy, 171, 292; France, 99, 288; Italy, 50, 270;
3844: Italy, 171, 292; France, 99, 288; Italy, 50, 270;
3845: Italy, 171, 292; France, 99, 288; Italy, 50, 270;
3846: Italy, 171, 292; France, 99, 288; Italy, 50, 270;
3847: Italy, 171, 292; France, 99, 288; Italy, 50, 270;
3848: Italy, 171, 292; France, 99, 288; Italy, 50, 270;
3849: Italy, 171, 292; France, 99, 288; Italy, 50, 270;
3850: Italy, 171, 292; France, 99, 288; Italy, 50, 270;
3851: Italy, 171, 292; France, 99, 288; Italy, 50, 270;
3852: Italy, 171, 292; France, 99, 288; Italy, 50, 270;
3853: Italy, 171, 292; France, 99, 288; Italy, 50, 270;
3854: Italy, 171, 292; France, 99, 288; Italy, 50, 270;
3855: Italy, 171, 292; France, 99, 288; Italy, 50, 270;
3856: Italy, 171, 292; France, 99, 288; Italy, 50, 270;
3857: Italy, 171, 292; France, 99, 288; Italy, 50, 270;
3858: Italy, 171, 292; France, 99, 288; Italy, 50, 270;
3859: Italy, 171, 292; France, 99, 288; Italy, 50, 280;
3860: Italy, 171, 292; France, 99, 288; Italy, 50, 280;
3861: Italy, 171, 292; France, 99, 288; Italy, 50, 280;
3862: Italy, 171, 292; France, 99, 288; Italy, 50, 280;
3863: Italy, 171, 292; France, 99, 288; Italy, 50, 280;
3864: Italy, 171, 292; France, 99, 288; Italy, 50, 280;
3865: Italy, 171, 292; France, 99, 288; Italy, 50, 274;
3866: Italy, 171, 292; France, 99, 288; Italy, 50, 274;
3867: Italy, 171, 292; France, 99, 288; Italy, 50, 274;
3868: Italy, 171, 292; France, 99, 288; Italy, 50, 274;
3869: Italy, 171, 292; France, 99, 288; Italy, 50, 274;
3870: Italy, 171, 292; France, 99, 288; Italy, 50, 274;
3871: Italy, 171, 292; France, 99, 288; Italy, 50, 274;
3872: Italy, 171, 292; France, 99, 288; Italy, 50, 274;
3873: Italy, 171, 292; France, 99, 288; Italy, 50, 274;
3874: Italy, 171, 292; France, 99, 288; Italy, 50, 274;
3875: Italy, 171, 292; France, 99, 288; Italy, 50, 274;
3876: Italy, 171, 292; France, 99, 288; Italy, 50, 274;
3877: Italy, 171, 292; France, 99, 288; Italy, 50, 274;
3878: Italy, 171, 292; France, 99, 288; Italy, 50, 274;
3879: Italy, 171, 292; France, 99, 288; Italy, 50, 274;
3880: Italy, 171, 292; France, 99, 288; Italy, 50, 274;
3881: Italy, 171, 292; France, 99, 288; Italy, 50, 274;
3882: Italy, 171, 292; France, 99, 288; Italy, 50, 274;
3883: Italy, 171, 292; France, 99, 288; Italy, 50, 274;
3884: Italy, 171, 292; France, 99, 288; Italy, 50, 274;
3885: Italy, 171, 292; France, 99, 288; Italy, 50, 274;
3886: Italy, 171, 292; France, 99, 288; Italy, 50, 274;
3887: Italy, 171, 292; France, 99, 288; Italy, 50, 274;
3888: Italy, 171, 292; France, 99, 288; Italy, 50, 274;
3889: Italy, 171, 292; France, 99, 288; Italy, 50, 274;
3890: Italy, 171, 292; France, 99, 288; Italy, 50, 274;
3891: Italy, 171, 292; France, 99, 288; Italy, 50, 284;
3892: Italy, 171, 292; France, 99, 288; Italy, 50, 284;
3893: Italy, 171, 292; France, 99, 288; Italy, 50, 284;
3894: Italy, 171, 292; France, 99, 288; Italy, 50, 284;
3895: Italy, 171, 292; France, 99, 288; Italy, 50, 284;
3896: Italy, 171, 292; France, 99, 288; Italy, 50, 284;
3897: Italy, 171, 292; France, 99, 288; Italy, 50, 284;
3898: France, 99, 288; Italy, 171, 286; Italy, 50, 284;
3899: France, 99, 288; Italy, 171, 286; Italy, 50, 284;
3900: France, 99, 288; Italy, 171, 286; Italy, 50, 284;
3901: France, 99, 288; Italy, 171, 286; Italy, 50, 284;
3902: France, 99, 288; Italy, 171, 286; Italy, 50, 284;
3903: France, 99, 288; Italy, 171, 286; Italy, 50, 284;
3904: France, 99, 288; Italy, 171, 286; Italy, 50, 284;
3905: France, 99, 288; Italy, 171, 286; Italy, 50, 284;
3906: France, 99, 288; Italy, 171, 286; Italy, 50, 284;
3907: France, 99, 288; Italy, 50, 284; Italy, 171, 282;
3908: France, 99, 288; Italy, 50, 284; Italy, 171, 282;
3909: France, 99, 288; Italy, 50, 284; Italy, 171, 282;
3910: France, 99, 288; Italy, 50, 284; Italy, 171, 282;
3911: France, 99, 288; Italy, 50, 284; Italy, 171, 282;
3912: France, 99, 288; Italy, 50, 284; Italy, 171, 282;
3913: Italy, 50, 284; France, 99, 284; Italy, 171, 282;
3914: Italy, 50, 284; France, 99, 284; Italy, 171, 282;
3915: Italy, 50, 284; France, 99, 284; Italy, 171, 282;
3916: Italy, 50, 284; France, 99, 284; Italy, 171, 282;
3917: Italy, 50, 284; France, 99, 284; Italy, 171, 282;
3918: Italy, 50, 284; France, 99, 284; Italy, 171, 282;
3919: Italy, 50, 284; France, 99, 284; Italy, 171, 282;
3920: France, 99, 294; Italy, 50, 284; Italy, 171, 282;
3921: France, 99, 294; Italy, 50, 284; Italy, 171, 282;
3922: France, 99, 288; Italy, 50, 284; Italy, 171, 282;
3923: France, 99, 288; Italy, 50, 284; Italy, 171, 282;
3924: France, 99, 288; Italy, 50, 284; Italy, 171, 282;
3925: France, 99, 288; Italy, 50, 284; Italy, 171, 282;
3926: France, 99, 288; Italy, 50, 284; Italy, 171, 282;
3927: France, 99, 288; Italy, 50, 284; Italy, 171, 282;
3928: France, 99, 288; Italy, 50, 284; Italy, 171, 282;
3929: France, 99, 288; Italy, 50, 284; Italy, 171, 282;
3930: France, 99, 288; Italy, 50, 284; Italy, 171, 282;
3931: France, 99, 288; Italy, 50, 284; Italy, 171, 282;
3932: France, 99, 288; Italy, 50, 284; Italy, 171, 282;
3933: France, 99, 288; Italy, 50, 284; Italy, 171, 282;
3934: France, 99, 288; Italy, 50, 284; Italy, 171, 282;
3935: France, 99, 288; Italy, 50, 284; Italy, 171, 282;
3936: France, 99, 288; Italy, 50, 284; Italy, 171, 282;
3937: France, 99, 288; Italy, 50, 284; Italy, 171, 282;
3938: France, 99, 288; Italy, 50, 284; Italy, 171, 282;
3939: France, 99, 288; Italy, 50, 284; Italy, 171, 282;
3940: France, 99, 288; Italy, 50, 284; Italy, 171, 282;
3941: France, 99, 288; Italy, 50, 284; Italy, 171, 282;
3942: France, 99, 288; Italy, 50, 284; Italy, 171, 282;
3943: France, 99, 288; Italy, 50, 284; Italy, 171, 282;
3944: France, 99, 288; Italy, 50, 284; Italy, 171, 282;
3945: France, 99, 288; Italy, 50, 284; Italy, 171, 282;
3946: France, 99, 288; Italy, 50, 284; Italy, 171, 282;
3947: France, 99, 288; Italy, 50, 284; Italy, 171, 282;
3948: Italy, 50, 284; France, 99, 282; Italy, 171, 282;
3949: Italy, 50, 284; France, 99, 282; Italy, 171, 282;
3950: Italy, 50, 284; France, 99, 282; Italy, 171, 282;
3951: Italy, 171, 292; Italy, 50, 284; France, 99, 282;
3952: Italy, 171, 292; Italy, 50, 284; France, 99, 282;
3953: Italy, 171, 292; Italy, 50, 284; France, 99, 282;
3954: Italy, 171, 292; Italy, 50, 284; France, 99, 282;
3955: Italy, 171, 292; Italy, 50, 284; France, 99, 282;
3956: Italy, 171, 292; Italy, 50, 284; France, 99, 282;
3957: Italy, 171, 292; Italy, 50, 284; France, 99, 282;
3958: Italy, 171, 292; Italy, 50, 284; France, 99, 282;
3959: Italy, 171, 292; Italy, 50, 284; France, 99, 282;
3960: Italy, 171, 292; Italy, 50, 284; France, 99, 282;
3961: Italy, 171, 292; Italy, 50, 284; France, 99, 282;
3962: Italy, 171, 292; Italy, 50, 284; France, 99, 282;
3963: Italy, 171, 292; Italy, 50, 284; France, 99, 282;
3964: Italy, 171, 292; Italy, 50, 284; France, 99, 282;
3965: Italy, 171, 292; Italy, 50, 284; France, 99, 282;
3966: Italy, 171, 292; Italy, 50, 284; France, 99, 282;
3967: Italy, 171, 292; Italy, 50, 284; France, 99, 282;
3968: Italy, 171, 292; Italy, 50, 284; France, 99, 282;
3969: Italy, 171, 292; Italy, 50, 284; France, 99, 282;
3970: Italy, 171, 292; Italy, 50, 284; France, 99, 282;
3971: Italy, 171, 292; Italy, 50, 284; France, 99, 282;
3972: Italy, 171, 292; Italy, 50, 284; France, 99, 282;
3973: Italy, 171, 292; Italy, 50, 284; France, 99, 282;
3974: Italy, 171, 292; Italy, 50, 284; France, 99, 282;
3975: Italy, 171, 292; Italy, 50, 284; France, 99, 282;
3976: Italy, 171, 292; Italy, 50, 284; France, 99, 282;
3977: Italy, 171, 292; Italy, 50, 284; France, 99, 282;
3978: Italy, 171, 292; Italy, 50, 284; France, 99, 282;
3979: Italy, 171, 292; Italy, 50, 284; France, 99, 282;
3980: Italy, 171, 292; Italy, 50, 284; France, 99, 282;
3981: Italy, 171, 292; Italy, 50, 284; France, 99, 282;
3982: Italy, 171, 292; Italy, 50, 284; France, 99, 282;
3983: Italy, 171, 292; Italy, 50, 284; France, 99, 282;
3984: Italy, 171, 292; Italy, 50, 284; France, 99, 282;
3985: Italy, 171, 292; Italy, 50, 284; France, 99, 282;
3986: Italy, 171, 292; Italy, 50, 284; France, 99, 282;
3987: Italy, 171, 292; Italy, 50, 284; France, 99, 282;
3988: Italy, 171, 292; Italy, 50, 284; France, 99, 282;
3989: Italy, 171, 292; Italy, 50, 284; France, 99, 282;
3990: Italy, 171, 292; Italy, 50, 284; France, 99, 282;
3991: Italy, 171, 292; Italy, 50, 284; France, 99, 282;
3992: Italy, 171, 292; Italy, 50, 284; France, 99, 282;
3993: Italy, 171, 292; Italy, 50, 284; France, 99, 282;
3994: Italy, 171, 292; Italy, 50, 284; France, 99, 282;
3995: Italy, 171, 292; Italy, 50, 284; France, 99, 282;
3996: Italy, 50, 294; Italy, 171, 292; France, 99, 282;
3997: Italy, 50, 294; Italy, 171, 292; France, 99, 282;
3998: Italy, 50, 294; Italy, 171, 292; France, 99, 282;
3999: Italy, 50, 294; Italy, 171, 292; France, 99, 282;
4000: Italy, 50, 294; Italy, 171, 292; France, 99, 282;
4001: Italy, 50, 294; Italy, 171, 292; France, 99, 282;
4002: Italy, 50, 294; Italy, 171, 292; France, 99, 282;
4003: Italy, 50, 294; Italy, 171, 292; France, 99, 282;
4004: Italy, 50, 294; Italy, 171, 292; France, 99, 282;
4005: Italy, 50, 294; Italy, 171, 292; France, 99, 282;
4006: Italy, 50, 294; Italy, 171, 292; France, 99, 282;
4007: Italy, 50, 294; Italy, 171, 292; France, 99, 282;
4008: Italy, 171, 292; Italy, 50, 290; France, 99, 282;
4009: Italy, 171, 292; Italy, 50, 290; France, 99, 282;
4010: Italy, 171, 292; Italy, 50, 290; France, 99, 282;
4011: Italy, 171, 292; Italy, 50, 284; France, 99, 282;
4012: Italy, 171, 292; Italy, 50, 284; France, 99, 282;
4013: Italy, 171, 292; Italy, 50, 284; France, 99, 282;
4014: Italy, 171, 292; France, 99, 282; Italy, 50, 278;
4015: Italy, 171, 292; France, 99, 282; Italy, 50, 278;
4016: Italy, 171, 292; France, 99, 282; Italy, 50, 278;
4017: Italy, 171, 292; France, 99, 282; Italy, 50, 278;
4018: Italy, 171, 292; France, 99, 282; Italy, 50, 278;
4019: Italy, 171, 292; France, 99, 282; Italy, 50, 278;
4020: Italy, 171, 292; France, 99, 282; Italy, 50, 278;
4021: Italy, 171, 292; France, 99, 282; Italy, 50, 278;
4022: Italy, 171, 292; France, 99, 282; Italy, 50, 278;
4023: France, 99, 292; Italy, 171, 292; Italy, 50, 278;
4024: Italy, 171, 302; France, 99, 292; Italy, 50, 278;
4025: Italy, 171, 302; France, 99, 292; Italy, 50, 278;
4026: Italy, 171, 302; France, 99, 292; Italy, 50, 278;
4027: Italy, 171, 302; France, 99, 292; Italy, 50, 278;
4028: Italy, 171, 302; France, 99, 292; Italy, 50, 278;
4029: Italy, 171, 302; France, 99, 292; Italy, 50, 278;
4030: Italy, 171, 302; France, 99, 292; Italy, 50, 278;
4031: Italy, 171, 302; France, 99, 292; Italy, 50, 278;
4032: Italy, 171, 302; France, 99, 292; Italy, 50, 278;
4033: Italy, 171, 302; France, 99, 292; Italy, 50, 278;
4034: Italy, 171, 302; France, 99, 292; Italy, 50, 278;
4035: Italy, 171, 302; France, 99, 292; Italy, 50, 278;
4036: Italy, 171, 302; France, 99, 292; Italy, 50, 278;
4037: Italy, 171, 302; France, 99, 292; Italy, 50, 278;
4038: Italy, 171, 302; France, 99, 292; Italy, 50, 278;
4039: Italy, 171, 302; France, 99, 292; Italy, 50, 278;
4040: Italy, 171, 302; France, 99, 292; Italy, 50, 278;
4041: Italy, 171, 302; France, 99, 292; Italy, 50, 278;
4042: Italy, 171, 302; France, 99, 292; Italy, 50, 278;
4043: Italy, 171, 302; France, 99, 292; Italy, 50, 278;
4044: Italy, 171, 302; France, 99, 292; Italy, 50, 278;
4045: Italy, 171, 302; France, 99, 292; Italy, 50, 278;
4046: Italy, 171, 302; France, 99, 292; Italy, 50, 278;
4047: France, 99, 302; Italy, 171, 302; Italy, 50, 278;
4048: Italy, 171, 312; France, 99, 302; Italy, 50, 278;
4049: Italy, 171, 312; France, 99, 302; Italy, 50, 278;
4050: Italy, 171, 312; France, 99, 302; Italy, 50, 278;
4051: Italy, 171, 312; France, 99, 302; Italy, 50, 278;
4052: Italy, 171, 312; France, 99, 302; Italy, 50, 278;
4053: Italy, 171, 312; France, 99, 302; Italy, 50, 278;
4054: Italy, 171, 312; France, 99, 302; Italy, 50, 278;
4055: Italy, 171, 312; France, 99, 302; Italy, 50, 278;
4056: Italy, 171, 312; France, 99, 302; Italy, 50, 278;
4057: Italy, 171, 312; France, 99, 302; Italy, 50, 278;
4058: Italy, 171, 312; France, 99, 302; Italy, 50, 278;
4059: Italy, 171, 312; France, 99, 302; Italy, 50, 278;
4060: Italy, 171, 312; France, 99, 302; Italy, 50, 278;
4061: Italy, 171, 312; France, 99, 302; Italy, 50, 278;
4062: Italy, 171, 312; France, 99, 302; Italy, 50, 278;
4063: Italy, 171, 312; France, 99, 296; Italy, 50, 278;
4064: Italy, 171, 312; France, 99, 296; Italy, 50, 278;
4065: Italy, 171, 312; France, 99, 296; Italy, 50, 278;
4066: Italy, 171, 312; France, 99, 296; Italy, 50, 278;
4067: Italy, 171, 312; France, 99, 296; Italy, 50, 272;
4068: Italy, 171, 312; France, 99, 296; Italy, 50, 272;
4069: Italy, 171, 312; France, 99, 296; Italy, 50, 272;
4070: Italy, 171, 312; France, 99, 296; Italy, 50, 272;
4071: Italy, 171, 312; France, 99, 296; Italy, 50, 272;
4072: Italy, 171, 312; France, 99, 296; Italy, 50, 272;
4073: Italy, 171, 312; France, 99, 296; Italy, 50, 272;
4074: Italy, 171, 312; France, 99, 296; Italy, 50, 272;
4075: Italy, 171, 312; France, 99, 296; Italy, 50, 272;
4076: Italy, 171, 312; France, 99, 306; Italy, 50, 272;
4077: Italy, 171, 312; France, 99, 306; Italy, 50, 272;
4078: Italy, 171, 312; France, 99, 306; Italy, 50, 272;
4079: Italy, 171, 312; France, 99, 306; Italy, 50, 272;
4080: Italy, 171, 312; France, 99, 306; Italy, 50, 272;
4081: Italy, 171, 312; France, 99, 306; Italy, 50, 272;
4082: Italy, 171, 312; France, 99, 306; Italy, 50, 272;
4083: Italy, 171, 312; France, 99, 306; Italy, 50, 272;
4084: Italy, 171, 312; France, 99, 306; Italy, 50, 272;
4085: Italy, 171, 312; France, 99, 306; Italy, 50, 272;
